user_id,time_add,artist_id,nb_fans,nb_album,total
4817,1440426577,1004121,2050,2,18
4817,1396790996,3260521,1596,5,18
4817,1429290966,4626102,832,4,18
4817,1429290966,5110117,167,0,18
4817,1429290966,5820406,13045,2,18
4817,1429290966,6059454,250,1,18
4817,1483438746,7431354,537,213,18
4817,1447149355,8719870,192532,10,18
4817,1445075949,8886512,137,4,18
4817,1455825238,9852638,17,0,18
1906,1221955200,6,1032647,6,33
1906,1209772800,9,563816,17,33
1906,1209859200,13,10733581,34,33
1906,1224028800,48,345263,45,33
1906,1211760000,60,10568,7,33
1906,1212278400,73,601626,38,33
1906,1209772800,105,819514,52,33
1906,1251763200,110,154976,17,33
1906,1209513600,234,41742,10,33
1906,1239840000,359,679117,41,33
1906,1221609600,393,1434485,78,33
1906,1229385600,461,505905,61,33
1906,1215648000,719,4983371,55,33
1906,1373912199,745,75622,19,33
1906,1209859200,752,400007,25,33
1906,1210464000,763,3050364,8,33
1906,1212883200,839,127904,24,33
1906,1342962620,974,51351,11,33
1906,1210550400,1650,180865,32,33
1906,1211328000,2323,254064,51,33
1906,1221696000,2388,136503,31,33
1906,1243296000,2605,399878,12,33
1906,1209254400,2637,179419,36,33
1906,1210118400,2832,133170,11,33
1906,1225670400,3223,74265,23,33
5311,1294506548,48,345263,45,21
5311,1454232467,78,1621577,26,21
5311,1454232467,163,3732033,50,21
5311,1454232467,313,2455272,32,21
5311,1454232467,2395,358816,46,21
5311,1454232467,3069,56692,9,21
5311,1454232466,3335,35104,17,21
5311,1454232466,4026,164352,15,21
5311,1454232467,55343,32940,95,21
5311,1454236755,289831,8470,0,21
5311,1454232467,367279,213,3,21
5311,1454232466,1085070,745,0,21
5311,1454232467,2869771,553,0,21
5311,1454232466,4863854,96233,15,21
5311,1454232467,5341483,944,2,21
5311,1454232467,5354523,70,1,21
5311,1454232467,6020450,898,4,21
5311,1454232467,6191612,3392,5,21
5311,1454232466,6197352,458,0,21
5311,1454232466,6700411,1699,2,21
5311,1454232466,7864652,129,1,21
3655,1211673600,47,241034,58,3
3655,1211673600,1029,223437,26,3
3655,1265932800,66991,12983,17,3
13405,1231545600,73998,25512,16,1
1594,1255824000,102,6124154,82,9
1594,1255737600,104,2865690,38,9
1594,1248825600,390,2192799,34,9
1594,1255737600,564,10602769,95,9
1594,1255824000,753,362412,13,9
1594,1256688000,17216,1912,3,9
1594,1248825600,74309,4106898,90,9
1594,1248825600,245778,43,0,9
1594,1256688000,280627,1509489,21,9
7096,1436216227,230,2600875,57,7
7096,1436216227,542,14157895,84,7
7096,1436216227,288252,1610682,48,7
7096,1436216227,372617,358978,28,7
7096,1436216227,1747801,73114,23,7
7096,1436216227,3779331,339838,12,7
7096,1436216227,5021724,112357,47,7
5562,1384701743,115,4387107,44,2
5562,1384701744,2112,4010,10,2
1638,1449936107,390,2192799,34,2
1638,1449936107,256681,1031741,23,2
7921,1247702400,12842,14964,7,1
4057,1480320392,3467,88824,10,4
4057,1230768000,5017,549,2,4
4057,1480320392,75001,1914777,14,4
4057,1480320392,83325,518548,6,4
560,1327857530,75001,1914777,14,2
560,1372672599,1367961,6294,0,2
5583,1273276800,59748,130,0,3
5583,1284854400,69925,2485934,36,3
5583,1307378558,75001,1914777,14,3
4003,1382251951,68,2273359,72,12
4003,1375939431,174,2219720,53,12
4003,1382251951,228,4154002,38,12
4003,1382251951,700,1060307,69,12
4003,1375939431,8797,12343,24,12
4003,1382251951,13639,570240,28,12
4003,1377454711,16177,5789,10,12
4003,1356353448,382937,4015059,39,12
4003,1362143842,793825,516696,8,12
4003,1357026268,1007876,4362726,26,12
4003,1365228502,2488821,6049,0,12
4003,1360508679,3073061,1082,1,12
2249,1225324800,249,385765,35,17
2249,1220140800,890,47847,28,17
2249,1431556080,997,902695,111,17
2249,1281398400,1301,13596,14,17
2249,1456527569,2730,361842,99,17
2249,1437649768,12234,4471,8,17
2249,1431972417,75628,52530,13,17
2249,1453409425,162183,3872,16,17
2249,1284422400,189978,29,0,17
2249,1433275493,299044,6168,12,17
2249,1454180819,444536,34,0,17
2249,1443183957,1059486,21252,14,17
2249,1439585598,1200822,17,19,17
2249,1473507254,1207979,142,7,17
2249,1440356175,4573538,12325,3,17
2249,1475176377,5492952,4527,3,17
2249,1455462156,5523632,53489,12,17
3646,1345048513,3,5558369,91,65
3646,1345048513,73,601626,38,65
3646,1267228800,273,689635,27,65
3646,1376924140,298,61445,32,65
3646,1345048514,392,62985,6,65
3646,1345048513,763,3050364,8,65
3646,1345048513,1004,301908,9,65
3646,1376924140,1342,1976617,289,65
3646,1345048513,1862,156032,8,65
3646,1345048513,1951,37146,86,65
3646,1267228800,2353,1314430,28,65
3646,1345048513,2512,48804,7,65
3646,1345048513,2513,382394,21,65
3646,1345048513,2523,105752,38,65
3646,1345048513,2528,51313,30,65
3646,1345048514,2718,4259,3,65
3646,1345048513,2799,435750,6,65
3646,1345048513,2828,20171,18,65
3646,1257552000,2857,38598,9,65
3646,1345048513,3886,160051,20,65
3646,1345048513,4064,48287,25,65
3646,1277596800,4468,16645,7,65
3646,1345048512,4977,12162,8,65
3646,1345048513,5056,107814,65,65
3646,1345048512,6658,32001,18,65
5915,1345573670,48,345263,45,59
5915,1449600440,73,601626,38,59
5915,1449600440,252,290397,11,59
5915,1481559327,292,200528,26,59
5915,1345573670,430,308467,13,59
5915,1345573670,610,127828,16,59
5915,1449600439,751,172191,24,59
5915,1459428171,752,400007,25,59
5915,1345573670,1227,232057,6,59
5915,1345573670,1798,33096,4,59
5915,1345573670,2799,435750,6,59
5915,1345573670,7983,184667,32,59
5915,1345573670,13020,663765,27,59
5915,1449600440,13459,30925,5,59
5915,1449600440,13499,331647,23,59
5915,1345573670,14289,191791,17,59
5915,1345573670,14497,25300,3,59
5915,1449600439,14950,133908,8,59
5915,1449600440,15646,15391,8,59
5915,1449600439,16017,12884,6,59
5915,1345573670,16799,100707,12,59
5915,1449600440,17205,176544,13,59
5915,1449600439,57476,23369,44,59
5915,1449600440,58698,25035,2,59
5915,1345573670,64085,114752,7,59
5071,1200182400,719,4983371,55,2
5071,1204934400,3351,45061,22,2
10236,1322215545,7,567190,45,22
10236,1322215545,48,345263,45,22
10236,1442005266,455,16759,4,22
10236,1322215545,595,716106,41,22
10236,1367582872,797,23452,29,22
10236,1322215545,1981,1656206,10,22
10236,1442005265,2519,943554,16,22
10236,1442005266,2656,307464,17,22
10236,1322215545,3792,1501,8,22
10236,1322215544,7018,234799,10,22
10236,1322215545,13333,6486,4,22
10236,1452724151,13496,11179,0,22
10236,1322215545,13674,18246,14,22
10236,1322215545,251372,87308,5,22
10236,1452724151,342218,2283,8,22
10236,1347276690,450933,725,9,22
10236,1452724151,454704,20527,11,22
10236,1347276690,805014,1126,9,22
10236,1442005266,987051,21190,16,22
10236,1452724151,1577826,2296,12,22
10236,1442005266,1635370,102,0,22
10236,1442005266,6126600,1326,0,22
2643,1400439518,409796,781546,34,1
18,1200268800,3,5558369,91,41
18,1200268800,9,563816,17,41
18,1200268800,13,10733582,34,41
18,1200268800,17,5308948,52,41
18,1200268800,27,3468937,29,41
18,1200268800,33,4642,17,41
18,1200268800,34,447088,87,41
18,1200268800,35,4064632,51,41
18,1200268800,66,5192208,61,41
18,1200268800,73,601626,38,41
18,1200268800,92,7238574,47,41
18,1200268800,98,2207911,7,41
18,1200268800,133,761144,52,41
18,1200268800,157,1557358,62,41
18,1200268800,182,4538682,41,41
18,1200268800,228,4154002,38,41
18,1200268800,230,2600875,57,41
18,1200268800,259,8095563,48,41
18,1200268800,287,1005150,20,41
18,1200268800,542,14157895,84,41
18,1200268800,564,10602770,95,41
18,1200268800,629,89689,9,41
18,1200268800,705,3617022,47,41
18,1200268800,763,3050364,8,41
18,1200268800,1079,25692,40,41
13399,1317844968,1,3377855,33,48
13399,1317844972,15,401571,21,48
13399,1317844973,27,3468938,29,48
13399,1317844970,85,1301956,47,48
13399,1317844969,115,4387110,44,48
13399,1317844973,182,4538682,41,48
13399,1317844972,392,62985,6,48
13399,1317844967,412,5431509,59,48
13399,1317844964,569,814989,20,48
13399,1317844964,621,154836,17,48
13399,1374497491,678,694747,29,48
13399,1317844972,705,3617022,47,48
13399,1317844963,816,413815,51,48
13399,1317844965,817,1341888,50,48
13399,1317844962,847,2086527,37,48
13399,1317844969,860,3473338,43,48
13399,1317844972,897,1257743,27,48
13399,1317844973,1182,2450459,26,48
13399,1374497491,1215,228724,17,48
13399,1374497490,1408,101399,30,48
13399,1317844972,3771,136531,16,48
13399,1317844972,4337,573448,34,48
13399,1317844972,5359,86042,22,48
13399,1317844973,6404,542381,18,48
13399,1317844972,6850,6665,0,48
1097,1359180357,1147,4426493,44,7
1097,1390808236,10774,155878,14,7
1097,1361300795,159449,325950,10,7
1097,1398497912,193878,141600,6,7
1097,1404585539,310268,74815,8,7
1097,1359180357,400934,514754,8,7
1097,1390805877,4448485,1154417,6,7
2220,1202947200,136,6311,26,4
2220,1201392000,488,31896,13,4
2220,1202947200,2403,6857,22,4
2220,1202947200,4146,3435,15,4
1762,1432977135,3,5558369,91,96
1762,1432977135,38,3619357,57,96
1762,1432977136,78,1621577,26,96
1762,1436429790,88,2508587,67,96
1762,1432977135,105,819514,52,96
1762,1432977139,192,1525566,76,96
1762,1436429790,228,4154002,38,96
1762,1432977136,230,2600875,57,96
1762,1432977136,254,941319,6,96
1762,1432977136,273,689635,27,96
1762,1432977135,323,1347222,46,96
1762,1432977135,390,2192799,34,96
1762,1432977139,413,1063652,72,96
1762,1382469771,458,3184680,8,96
1762,1432977134,482,878886,49,96
1762,1432977136,610,127828,16,96
1762,1432977139,617,1325127,395,96
1762,1432977135,714,351772,23,96
1762,1432977134,743,984906,22,96
1762,1432977135,763,3050364,8,96
1762,1383338282,800,139777,14,96
1762,1436429790,892,11136621,51,96
1762,1383337138,1125,1802803,274,96
1762,1432977139,1126,232404,357,96
1762,1383337167,1342,1976617,289,96
5277,1200960000,751,172191,24,3
5277,1208304000,12168,187448,4,3
5277,1208304000,14289,191791,17,3
4890,1343154497,1,3377856,33,247
4890,1343154497,11,3955976,88,247
4890,1366044418,13,10733584,34,247
4890,1343154497,14,1253801,35,247
4890,1343154497,27,3468938,29,247
4890,1343154497,67,1333677,61,247
4890,1488252790,72,69654,6,247
4890,1343154497,85,1301956,47,247
4890,1457306020,89,1143731,32,247
4890,1277251200,117,2114516,13,247
4890,1343154497,119,3479559,21,247
4890,1343154497,259,8095564,48,247
4890,1343154497,371,74517,8,247
4890,1343154497,399,2518367,35,247
4890,1366044417,406,939249,23,247
4890,1343154497,412,5431509,59,247
4890,1343154497,415,6145762,21,247
4890,1452843760,421,71408,16,247
4890,1343154497,445,319810,8,247
4890,1343154497,458,3184680,8,247
4890,1343154497,530,234827,24,247
4890,1465035751,531,321651,16,247
4890,1452843759,532,130023,24,247
4890,1415253046,536,151462,16,247
4890,1343154497,647,1386836,35,247
9,1360864746,249,385765,35,25
9,1360864746,284,60765,29,25
9,1360864746,626,46905,20,25
9,1360864746,627,14968,15,25
9,1360864746,810,1507462,27,25
9,1360864746,896,678146,26,25
9,1360864745,1033,158492,32,25
9,1360864746,1096,151600,14,25
9,1360864746,1354,47855,18,25
9,1360864746,1478,952661,29,25
9,1360864746,3325,258576,25,25
9,1360864746,10438,55589,16,25
9,1360864746,16852,1046,6,25
9,1360864746,75282,1438,14,25
9,1360864746,75491,4602044,73,25
9,1360864746,144227,5917631,27,25
9,1360864746,152757,23531,10,25
9,1360864746,183201,615108,30,25
9,1360864746,185473,286749,16,25
9,1360864746,193557,13976,9,25
9,1360864746,259767,161507,4,25
9,1360864746,281557,457,4,25
9,1360864746,288252,1610683,48,25
9,1360864746,317167,53951,14,25
9,1360864746,985109,4220857,29,25
5113,1361633662,66,5192208,61,13
5113,1351848417,564,10602772,95,13
5113,1340994738,678,694747,29,13
5113,1341131440,771,295303,43,13
5113,1329423640,1183,48217,17,13
5113,1349089031,1630,16355,7,13
5113,1329423462,5402,3094,7,13
5113,1338656827,5909,16488,4,13
5113,1342630929,12778,1540508,42,13
5113,1340995521,167225,3737445,6,13
5113,1349518084,249599,3626513,31,13
5113,1366480344,4109738,1,0,13
5113,1489162336,4999707,1807925,14,13
6650,1474667173,4430504,24247,8,1
1815,1326584556,78434,12372,158,1
3506,1226534400,1140,3154,19,10
3506,1304804944,68517,4696,1,10
3506,1217376000,74091,10402,3,10
3506,1222041600,75628,52530,13,10
3506,1296817470,94226,197638,389,10
3506,1235692800,162248,83034,14,10
3506,1248220800,174351,564196,14,10
3506,1300527655,261565,95621,21,10
3506,1301434292,806622,3039,0,10
3506,1302759875,1056104,31650,3,10
6448,1439557062,1195487,3523,1,1
3768,1491308671,13,10733584,34,110
3768,1229644800,52,3220333,43,110
3768,1343767249,81,1121668,52,110
3768,1450392200,89,1143731,32,110
3768,1398508538,93,1033515,14,110
3768,1254182400,113,949187,10,110
3768,1265328000,129,1558016,65,110
3768,1458320320,176,565657,17,110
3768,1265328000,182,4538682,41,110
3768,1450392197,319,14883,13,110
3768,1313852396,327,829604,21,110
3768,1475773035,402,675817,19,110
3768,1224374400,404,1608515,30,110
3768,1458240160,458,3184680,8,110
3768,1265328000,477,58714,9,110
3768,1450392203,535,435478,23,110
3768,1243987200,566,2661987,20,110
3768,1263427200,702,124940,11,110
3768,1450392194,704,48211,2,110
3768,1249603200,705,3617022,47,110
3768,1255219200,911,21779,18,110
3768,1221955200,959,118002,14,110
3768,1248393600,964,282361,20,110
3768,1248825600,1026,558731,41,110
3768,1254182400,1177,649420,15,110
1750,1428993175,27,3468939,29,40
1750,1428993175,160,7281586,35,40
1750,1428993175,182,4538682,41,40
1750,1428993175,542,14157897,84,40
1750,1428993176,860,3473339,43,40
1750,1428993175,892,11136625,51,40
1750,1428993175,1182,2450459,26,40
1750,1428993175,1215,228724,17,40
1750,1428993175,1331,87004,16,40
1750,1428993175,2527,1986847,84,40
1750,1428993175,4618,45431,10,40
1750,1428993176,10977,2104561,14,40
1750,1428993175,13656,91849,13,40
1750,1428993175,13887,36382,15,40
1750,1428993175,16675,32360,13,40
1750,1428993175,17258,110258,53,40
1750,1428993174,56895,301194,16,40
1750,1428993175,65761,283593,36,40
1750,1428993175,71576,214367,26,40
1750,1428993175,74309,4106898,90,40
1750,1428993175,75312,23794,14,40
1750,1428993175,75798,9406543,14,40
1750,1428993174,78668,237658,8,40
1750,1428993175,152291,514576,4,40
1750,1428993175,158706,948547,17,40
1380,1339154854,388,213835,22,8
1380,1339154854,430,308467,13,8
1380,1339154854,714,351772,23,8
1380,1339154854,1309,2601279,34,8
1380,1339154854,2047,87675,31,8
1380,1339154854,2792,4499335,56,8
1380,1339154854,11907,484909,14,8
1380,1339154854,359356,678,0,8
11108,1368001082,21,685291,48,25
11108,1368001082,26,586770,14,25
11108,1368001082,119,3479559,21,25
11108,1477291326,129,1558016,65,25
11108,1368001082,163,3732036,50,25
11108,1368001082,399,2518367,35,25
11108,1368001082,412,5431510,59,25
11108,1368001082,656,540482,12,25
11108,1368001082,663,4856614,33,25
11108,1368001082,705,3617022,47,25
11108,1368001082,892,11136625,51,25
11108,1368001082,1120,534744,1,25
11108,1368001082,5196,455611,34,25
11108,1462815474,9009,62005,22,25
11108,1368001082,10336,997098,17,25
11108,1368001082,75798,9406543,14,25
11108,1368001082,83325,518548,6,25
11108,1368001082,174351,564196,14,25
11108,1462815474,310260,2140233,12,25
11108,1448012085,1020109,4485929,28,25
11108,1368001082,1021419,284,3,25
11108,1368001082,4100127,5998,3,25
11108,1462815474,7595074,577,1,25
11108,1462815474,8719870,192532,10,25
11108,1462815474,9383432,6165,0,25
694,1210291200,399,2518367,35,1
7723,1457806336,12178,8237855,52,5
7723,1463767294,1616371,306991,25,5
7723,1457806336,3779331,339838,12,5
7723,1457806336,5360333,637,7,5
7723,1463767294,5857555,150,2,5
3520,1327832572,11,3955977,88,36
3520,1327832572,13,10733584,34,36
3520,1327832572,21,685291,48,36
3520,1210550400,38,3619357,57,36
3520,1208217600,287,1005151,20,36
3520,1327832572,399,2518367,35,36
3520,1208217600,404,1608515,30,36
3520,1327832572,409,1196452,26,36
3520,1327832572,493,621836,129,36
3520,1327832572,631,176688,14,36
3520,1327832571,656,540482,12,36
3520,1327832572,808,953444,314,36
3520,1327832572,860,3473340,43,36
3520,1327832572,892,11136625,51,36
3520,1327832571,1120,534744,1,36
3520,1208217600,1182,2450459,26,36
3520,1327832571,1227,232057,6,36
3520,1327832572,1379,267862,82,36
3520,1208995200,2691,74486,8,36
3520,1327832572,4523,266353,40,36
3520,1327832571,5716,51310,10,36
3520,1327832571,5871,403708,48,36
3520,1327832572,5913,146410,24,36
3520,1208217600,6388,1114,3,36
3520,1208217600,6603,690564,64,36
16242,1488666093,181,197748,31,47
16242,1455910782,226,1490802,14,47
16242,1455910782,232,448487,71,47
16242,1488667116,381,1196320,41,47
16242,1455910782,405,1082122,341,47
16242,1455910782,612,778468,28,47
16242,1455910782,817,1341889,50,47
16242,1463688251,1169,67851,16,47
16242,1488666890,1181,167598,27,47
16242,1455910783,1201,432826,10,47
16242,1455910782,1239,90811,19,47
16242,1488664821,1249,413652,12,47
16242,1455910782,1417,248071,25,47
16242,1455910782,1581,150623,36,47
16242,1488666393,1729,137770,51,47
16242,1456866626,1994,47100,0,47
16242,1455910782,1999,82323,15,47
16242,1488666230,2016,502064,30,47
16242,1488664645,2042,21173,33,47
16242,1455910782,3164,94069,63,47
16242,1488665837,4131,5680,13,47
16242,1455910782,4330,5155,13,47
16242,1488664842,4480,3229,22,47
16242,1488664608,4717,7005,14,47
16242,1455910783,4916,1409,73,47
1105,1396378883,27,3468939,29,4
1105,1396378558,1188,7190458,48,4
1105,1396378071,310260,2140233,12,4
1105,1396378967,2910061,151000,22,4
8115,1377084731,13,10733584,34,9
8115,1353663157,487,213836,21,9
8115,1353663718,776,5609359,62,9
8115,1332806493,1120,534744,1,9
8115,1377084731,5344,271356,36,9
8115,1377084731,10133,5695354,226,9
8115,1353663157,13891,5023,1,9
8115,1353663157,74831,183825,6,9
8115,1353663157,318521,83706,8,9
7496,1342206740,115,4387112,44,2
7496,1211673600,3905,200892,8,2
128,1217721600,1,3377856,33,41
128,1217116800,15,401571,21,41
128,1213056000,27,3468939,29,41
128,1213056000,109,8366,1,41
128,1217721600,115,4387112,44,41
128,1213056000,177,385253,30,41
128,1217116800,182,4538683,41,41
128,1217116800,240,70953,22,41
128,1219622400,259,8095564,48,41
128,1218499200,267,714600,30,41
128,1213056000,382,233774,31,41
128,1213056000,569,814989,20,41
128,1217721600,621,154836,17,41
128,1216684800,890,47847,28,41
128,1213056000,919,688536,30,41
128,1213228800,927,3003106,23,41
128,1213056000,1091,17110,25,41
128,1213056000,1182,2450459,26,41
128,1213142400,1247,592819,39,41
128,1213056000,1273,1790,10,41
128,1216684800,1331,87004,16,41
128,1213056000,1354,47855,18,41
128,1216684800,1950,11561,11,41
128,1216684800,2034,17641,1,41
128,1218067200,2508,140002,36,41
3070,1225497600,5,51049,13,100
3070,1233878400,273,689635,27,100
3070,1224288000,421,71408,16,100
3070,1222905600,429,176076,0,100
3070,1223424000,480,262678,42,100
3070,1224288000,574,25135,20,100
3070,1223424000,608,138905,24,100
3070,1223251200,641,235028,15,100
3070,1252800000,652,586149,33,100
3070,1233619200,677,33536,43,100
3070,1223164800,681,51615,15,100
3070,1300054595,939,151581,9,100
3070,1224979200,1096,151600,14,100
3070,1245628800,1212,7378,8,100
3070,1222992000,1214,124204,27,100
3070,1220745600,1215,228724,17,100
3070,1223769600,1223,6243,20,100
3070,1240531200,1226,39336,11,100
3070,1244246400,1247,592819,39,100
3070,1223251200,1250,46768,19,100
3070,1222905600,1260,13610,17,100
3070,1242345600,1334,126374,28,100
3070,1229212800,1387,35664,16,100
3070,1223424000,1422,31397,11,100
3070,1222992000,1532,20916,24,100
5858,1378401842,15,401571,21,19
5858,1378401842,797,23452,29,19
5858,1448039025,64587,473,12,19
5858,1455392037,68455,2778,21,19
5858,1378401842,96270,449,17,19
5858,1378401842,161553,9853,31,19
5858,1378401842,261264,53492,8,19
5858,1378401842,275679,562,23,19
5858,1378401842,1179503,2688,9,19
5858,1448039025,1641310,35,0,19
5858,1472590046,2910061,151000,22,19
5858,1378401842,3751281,609,2,19
5858,1438889088,4181313,131,0,19
5858,1448039025,4290580,78,0,19
5858,1378401842,4537432,15197,5,19
5858,1378401842,4709132,20,1,19
5858,1438889088,7069921,38,0,19
5858,1439990753,7721150,161,1,19
5858,1472590046,9801456,2528,3,19
7705,1200355200,828,325672,36,4
7705,1215907200,860,3473341,43,4
7705,1217635200,2219,118912,27,4
7705,1270080000,65411,1940,11,4
2622,1371305974,1834,284227,49,8
2622,1349023470,5271,61620,20,8
2622,1371314297,5361,78936,12,8
2622,1371305974,15794,122907,12,8
2622,1371305974,281955,64321,12,8
2622,1381172081,310260,2140233,12,8
2622,1374400768,4639336,11511,2,8
2622,1371305974,4806921,37329,10,8
4850,1455706288,116667,2884,2,8
4850,1455706288,168679,1298,202,8
4850,1430508912,393033,2063,11,8
4850,1455706288,444205,3118,3,8
4850,1455706288,464567,8995,19,8
4850,1370810607,1352593,792,4,8
4850,1377717678,4834560,313,1,8
4850,1455706288,5623149,7921,8,8
185,1199923200,47,241035,58,34
185,1199923200,382,233774,31,34
185,1200268800,399,2518367,35,34
185,1209340800,464,972086,0,34
185,1199923200,633,333885,6,34
185,1199923200,656,540482,12,34
185,1199923200,669,73385,18,34
185,1282262400,761,2914,3,34
185,1199923200,853,57386,15,34
185,1199923200,892,11136636,51,34
185,1282262400,894,2032,4,34
185,1282262400,895,33068,5,34
185,1199923200,1181,167598,27,34
185,1200009600,1182,2450459,26,34
185,1200355200,1247,592819,39,34
185,1199923200,1652,254518,13,34
185,1210809600,1791,11079,17,34
185,1199923200,1816,27226,11,34
185,1199923200,2046,1329558,46,34
185,1285632000,2318,68159,63,34
185,1285718400,3771,136531,16,34
185,1282262400,4092,4652,13,34
185,1284076800,5806,54831,3,34
185,1200009600,13884,4042,14,34
185,1199923200,15915,3180,11,34
1897,1330716298,470743,256,0,1
5342,1333737929,2276,331629,68,3
5342,1333737929,10563,24475,112,3
5342,1333737929,64932,262572,22,3
5210,1361803626,969,17347,5,6
5210,1361803626,1337,42717,3,6
5210,1361803626,4364,3021,7,6
5210,1361803626,158436,813,8,6
5210,1372849688,4831490,257,2,6
5210,1375867927,4983558,180,0,6
664,1484321937,705,3617024,47,4
664,1484321937,4607,1019145,19,4
664,1484321937,17258,110258,53,4
664,1484321937,5919669,32,2,4
12411,1357333712,1025,91023,27,3
12411,1357333713,1342,1976617,289,3
12411,1357333713,1027096,218,0,3
974,1318269291,1,3377856,33,74
974,1318269291,2,914442,12,74
974,1318269291,11,3955977,88,74
974,1318269291,326,25701,5,74
974,1318269291,399,2518367,35,74
974,1460537416,463,279389,14,74
974,1320270639,599,948727,31,74
974,1318269291,664,174871,19,74
974,1318269291,808,953444,314,74
974,1381602053,839,127904,24,74
974,1318269291,892,11136639,51,74
974,1318269291,927,3003106,23,74
974,1384610867,1120,534744,1,74
974,1318269291,1182,2450459,26,74
974,1318269291,1215,228724,17,74
974,1318269291,1331,87004,16,74
974,1320270639,1354,47855,18,74
974,1318269291,2772,23501,40,74
974,1489785521,2799,435750,6,74
974,1431366621,3878,282981,28,74
974,1318269291,4337,573448,34,74
974,1320270639,4618,45431,10,74
974,1431366622,4706,10075,3,74
974,1333482138,5369,93023,27,74
974,1383340777,5995,441590,11,74
13940,1209340800,11017,10209,3,1
3630,1348430351,115,4387113,44,17
3630,1348430352,119,3479559,21,17
3630,1348430352,392,62985,6,17
3630,1348430352,458,3184680,8,17
3630,1348430352,860,3473341,43,17
3630,1348430352,1536,423155,475,17
3630,1348430351,2216,237123,20,17
3630,1348430352,2993,112856,14,17
3630,1348430352,3252,47832,14,17
3630,1348430352,3435,65978,15,17
3630,1348430352,10133,5695355,226,17
3630,1348430352,58645,5176,5,17
3630,1352048274,125204,1291,8,17
3630,1348430351,160193,2601,25,17
3630,1348430351,384038,24556,10,17
3630,1348430351,457553,2919,4,17
3630,1348430351,525643,3181289,33,17
1813,1371650532,705,3617024,47,7
1813,1371650531,75798,9406544,14,7
1813,1371650531,83325,518549,6,7
1813,1371650531,152291,514576,4,7
1813,1371650531,185473,286749,16,7
1813,1371650531,264933,146428,7,7
1813,1371650531,429675,6393127,15,7
3211,1391370469,292,200528,26,56
3211,1368971206,457,618345,13,56
3211,1391371400,601,15332,16,56
3211,1391375195,826,130138,8,56
3211,1391371002,846,156514,18,56
3211,1391375033,939,151581,9,56
3211,1391367972,971,223681,12,56
3211,1391370413,974,51351,11,56
3211,1391370993,985,25504,11,56
3211,1391375085,1087,21375,4,56
3211,1391370961,1527,35632,18,56
3211,1368971206,1695,64270,28,56
3211,1391371382,2104,121098,11,56
3211,1391369571,3181,3813,15,56
3211,1391367814,3759,126174,22,56
3211,1391375352,4407,31611,78,56
3211,1391371541,5196,455611,34,56
3211,1391370463,5251,54666,10,56
3211,1391375154,6049,28782,14,56
3211,1391370971,6098,33730,11,56
3211,1391371329,7308,70713,13,56
3211,1368971206,9151,745132,9,56
3211,1391375874,12131,37517,30,56
3211,1368971206,12178,8237861,52,56
3211,1391370659,12778,1540508,42,56
1654,1317755877,1,3377856,33,286
1654,1235606400,4,21095,47,286
1654,1345463209,11,3955978,88,286
1654,1245715200,16,600151,22,286
1654,1317755836,26,586770,14,286
1654,1244678400,29,390615,26,286
1654,1245715200,35,4064632,51,286
1654,1264377600,67,1333677,61,286
1654,1244419200,115,4387113,44,286
1654,1317755872,163,3732038,50,286
1654,1266883200,166,1219077,287,286
1654,1235606400,169,672728,67,286
1654,1263945600,172,59223,24,286
1654,1250467200,176,565657,17,286
1654,1245715200,177,385253,30,286
1654,1253750400,179,3900,14,286
1654,1253750400,181,197748,31,286
1654,1235606400,186,1240251,25,286
1654,1263945600,192,1525567,76,286
1654,1239408000,202,631283,19,286
1654,1484165323,207,133597,32,286
1654,1243555200,209,72202,37,286
1654,1279843200,210,290983,29,286
1654,1235606400,215,254769,39,286
1654,1238803200,226,1490802,14,286
1044,1438463205,14950,133908,8,2
1044,1438463205,264645,1007,4,2
662,1294777493,74404,3080,6,1
196,1338542156,390,2192800,34,1
11167,1208390400,430,308467,13,1
1579,1493296905,11,3955978,88,26
1579,1493296905,13,10733586,34,26
1579,1493296905,14,1253802,35,26
1579,1493296905,92,7238587,47,26
1579,1493376939,113,949188,10,26
1579,1493296905,210,290983,29,26
1579,1493296905,259,8095565,48,26
1579,1493296905,338,1908288,20,26
1579,1493296905,412,5431518,59,26
1579,1493296905,636,829966,38,26
1579,1493296905,647,1386836,35,26
1579,1493296905,705,3617024,47,26
1579,1493296905,823,1305204,26,26
1579,1493296905,847,2086527,37,26
1579,1493296905,849,844368,32,26
1579,1493296905,927,3003106,23,26
1579,1493296905,1182,2450459,26,26
1579,1493296905,1202,79912,7,26
1579,1493296905,1247,592819,39,26
1579,1493296905,2483,654362,22,26
1579,1426872819,12436,4608782,24,26
1579,1493385614,13927,6115,2,26
1579,1493296904,214810,97186,10,26
1579,1493296905,416239,3578830,29,26
1579,1493385730,796042,18180,14,26
4058,1393663433,399,2518367,35,23
4058,1377634488,816,413815,51,23
4058,1380546769,2451,65686,57,23
4058,1462283069,2848,80445,71,23
4058,1393663541,3293,96867,57,23
4058,1380391182,6267,12272,16,23
4058,1393663524,13570,248715,28,23
4058,1380551232,13896,459533,229,23
4058,1384094449,17266,7362,13,23
4058,1393663188,56895,301194,16,23
4058,1393663374,58801,206294,12,23
4058,1393663336,69925,2485934,36,23
4058,1380541636,75781,354848,7,23
4058,1393663685,83110,185586,6,23
